CustomerID,Country,JoinDate,Recency,Frequency,Monetary,AvgOrderValue,ChurnLabel,TotalItems,UniqueProducts,TotalOrders,FirstOrderDate,LastOrderDate,CustomerLifespanDays,Region,AvgQuantityPerOrder,AvgPricePerItem
12556,Spain,2011-07-11,51,2,599.56,299.78,0,355.0,100,2,2011-07-11,2011-10-20,101,Europe,177.5,1.69
12557,Spain,2009-12-17,17,8,18096.14,2262.02,0,6382.0,15,8,2009-12-17,2011-11-23,706,Europe,797.75,2.84
12558,USA,2011-12-02,8,1,269.96,269.96,0,196.0,11,1,2011-12-02,2011-12-02,0,North America,196.0,1.38
12559,Germany,2011-01-24,311,2,561.71,280.86,1,283.0,21,2,2011-01-24,2011-02-02,9,Europe,141.5,1.98
12560,Germany,2011-07-19,6,3,2134.01,711.34,0,1110.0,91,3,2011-07-19,2011-12-04,138,Europe,370.0,1.92
12561,Germany,2011-02-10,303,1,238.85,238.85,1,177.0,16,1,2011-02-10,2011-02-10,0,Europe,177.0,1.35
12562,France,2010-09-30,9,9,4966.92,551.88,0,2327.0,113,9,2010-09-30,2011-12-01,427,Europe,258.56,2.13
12563,Italy,2010-10-27,409,1,249.24,249.24,1,113.0,13,1,2010-10-27,2010-10-27,0,Europe,113.0,2.21
12564,France,2011-03-23,262,1,456.9,456.9,1,133.0,21,1,2011-03-23,2011-03-23,0,Europe,133.0,3.44
12565,Saudi Arabia,2011-02-24,289,1,145.92,145.92,1,80.0,9,1,2011-02-24,2011-02-24,0,Middle East,80.0,1.82
12566,Germany,2011-09-14,87,1,351.65,351.65,0,265.0,19,1,2011-09-14,2011-09-14,0,Europe,265.0,1.33
12567,France,2010-02-11,23,15,11767.48,784.5,0,5308.0,365,15,2010-02-11,2011-11-17,644,Europe,353.87,2.22
12568,Germany,2010-03-05,645,1,70.0,70.0,1,48.0,5,1,2010-03-05,2010-03-05,0,Europe,48.0,1.46
12569,Germany,2011-04-01,3,32,4124.69,128.9,0,1801.0,92,32,2011-04-01,2011-12-07,250,Europe,56.28,2.29
12570,Spain,2010-01-26,683,1,77.52,77.52,1,1.0,1,1,2010-01-26,2010-01-26,0,Europe,1.0,77.52
12571,France,2011-08-10,40,2,519.61,259.81,0,523.0,31,2,2011-08-10,2011-10-31,82,Europe,261.5,0.99
12572,Germany,2011-10-19,9,2,1020.42,510.21,0,452.0,53,2,2011-10-19,2011-12-01,43,Europe,226.0,2.26
12573,France,2010-08-31,228,5,717.41,143.48,1,479.0,107,5,2010-08-31,2011-04-26,238,Europe,95.8,1.5
12574,France,2011-01-28,316,1,218.45,218.45,1,61.0,11,1,2011-01-28,2011-01-28,0,Europe,61.0,3.58
12575,France,2010-07-01,458,2,622.82,311.41,1,315.0,34,2,2010-07-01,2010-09-08,69,Europe,157.5,1.98
12576,Poland,2010-07-01,36,8,2142.72,267.84,0,1494.0,114,8,2010-07-01,2011-11-04,491,Europe,186.75,1.43
12577,France,2009-12-03,36,8,1617.1,202.14,0,1191.0,259,8,2009-12-03,2011-11-04,701,Europe,148.88,1.36
12578,Italy,2010-09-22,22,4,4642.45,1160.61,0,2380.0,149,4,2010-09-22,2011-11-18,422,Europe,595.0,1.95
12579,France,2011-09-22,79,1,440.42,440.42,0,285.0,29,1,2011-09-22,2011-09-22,0,Europe,285.0,1.55
12580,Germany,2010-05-12,247,2,1052.9,526.45,1,569.0,52,2,2010-05-12,2011-04-07,330,Europe,284.5,1.85
12581,Germany,2011-10-31,40,1,197.71,197.71,0,161.0,15,1,2011-10-31,2011-10-31,0,Europe,161.0,1.23
12582,Finland,2010-05-11,239,4,1980.4,495.1,1,985.0,88,4,2010-05-11,2011-04-15,339,Europe,246.25,2.01
12583,France,2009-12-06,3,27,13591.58,503.39,0,8535.0,141,27,2009-12-06,2011-12-07,731,Europe,316.11,1.59
12584,Italy,2011-03-04,4,9,2338.15,259.79,0,416.0,44,9,2011-03-04,2011-12-06,277,Europe,46.22,5.62
12585,Germany,2010-12-23,235,2,2040.1,1020.05,1,1279.0,77,2,2010-12-23,2011-04-19,117,Europe,639.5,1.6
12586,Italy,2009-12-16,18,4,2062.67,515.67,0,687.0,82,4,2009-12-16,2011-11-22,706,Europe,171.75,3.0
12587,Finland,2011-12-02,8,1,144.0,144.0,0,51.0,4,1,2011-12-02,2011-12-02,0,Europe,51.0,2.82
12588,Finland,2010-04-21,40,4,958.78,239.7,0,438.0,31,4,2010-04-21,2011-10-31,558,Europe,109.5,2.19
12589,France,2010-01-19,29,8,4695.66,586.96,0,1764.0,121,8,2010-01-19,2011-11-11,661,Europe,220.5,2.66
12590,Germany,2011-05-12,212,2,9864.26,4932.13,1,4283.0,68,2,2011-05-12,2011-05-12,0,Europe,2141.5,2.3
12591,Italy,2010-10-27,318,3,1338.95,446.32,1,653.0,63,3,2010-10-27,2011-01-26,91,Europe,217.67,2.05
12592,Germany,2010-07-08,93,5,2582.66,516.53,0,1875.0,42,5,2010-07-08,2011-09-08,427,Europe,375.0,1.38
12593,France,2011-05-05,109,3,418.1,139.37,0,206.0,14,3,2011-05-05,2011-08-23,110,Europe,68.67,2.03
12594,Italy,2010-03-03,38,15,5090.11,339.34,0,2768.0,78,15,2010-03-03,2011-11-02,609,Europe,184.53,1.84
12595,Germany,2010-07-23,505,1,299.02,299.02,1,271.0,19,1,2010-07-23,2010-07-23,0,Europe,271.0,1.1
12596,Spain,2011-04-11,52,2,618.27,309.14,0,474.0,25,2,2011-04-11,2011-10-19,191,Europe,237.0,1.3
12597,Spain,2011-03-16,20,4,3811.22,952.81,0,2236.0,184,4,2011-03-16,2011-11-20,249,Europe,559.0,1.7
12598,France,2010-03-01,10,11,4534.09,412.19,0,2906.0,130,11,2010-03-01,2011-11-30,639,Europe,264.18,1.56
12599,France,2010-05-11,30,13,2296.72,176.67,0,2189.0,47,13,2010-05-11,2011-11-10,548,Europe,168.38,1.05
12600,Germany,2009-12-07,29,21,4967.42,236.54,0,1383.0,53,21,2009-12-07,2011-11-11,704,Europe,65.86,3.59
12601,Germany,2010-10-31,190,6,681.26,113.54,1,290.0,24,6,2010-10-31,2011-06-03,215,Europe,48.33,2.35
12602,France,2011-10-12,59,1,153.12,153.12,0,162.0,12,1,2011-10-12,2011-10-12,0,Europe,162.0,0.95
12603,Germany,2011-11-18,22,1,739.2,739.2,0,63.0,2,1,2011-11-18,2011-11-18,0,Europe,63.0,11.73
12604,France,2011-03-23,80,2,254.18,127.09,0,201.0,15,2,2011-03-23,2011-09-21,182,Europe,100.5,1.26
12605,Germany,2010-09-07,377,4,1232.95,308.24,1,929.0,63,4,2010-09-07,2010-11-28,82,Europe,232.25,1.33
12606,Spain,2010-01-26,683,1,21.0,21.0,1,1.0,1,1,2010-01-26,2010-01-26,0,Europe,1.0,21.0
12607,USA,2011-10-10,61,1,1579.51,1579.51,0,1228.0,101,1,2011-10-10,2011-10-10,0,North America,1228.0,1.29
12608,United Kingdom,2010-10-31,405,1,415.79,415.79,1,323.0,16,1,2010-10-31,2010-10-31,0,Europe,323.0,1.29
12609,Germany,2009-12-20,79,9,3435.86,381.76,0,1553.0,129,9,2009-12-20,2011-09-22,641,Europe,172.56,2.21
12610,Italy,2011-08-05,23,5,2099.54,419.91,0,1049.0,85,5,2011-08-05,2011-11-17,104,Europe,209.8,2.0
12611,Italy,2011-10-18,53,1,1193.32,1193.32,0,846.0,65,1,2011-10-18,2011-10-18,0,Europe,846.0,1.41
12612,Germany,2011-09-26,75,1,704.04,704.04,0,262.0,19,1,2011-09-26,2011-09-26,0,Europe,262.0,2.69
12613,Germany,2009-12-14,58,10,6817.37,681.74,0,4157.0,218,10,2009-12-14,2011-10-13,668,Europe,415.7,1.64
12614,Germany,2011-03-07,278,1,315.6,315.6,1,76.0,20,1,2011-03-07,2011-03-07,0,Europe,76.0,4.15
12615,France,2010-03-18,3,8,5740.98,717.62,0,3317.0,198,8,2010-03-18,2011-12-07,629,Europe,414.63,1.73
12616,France,2010-11-16,96,3,1131.1,377.03,0,498.0,32,3,2010-11-16,2011-09-05,293,Europe,166.0,2.27
12617,France,2011-11-10,30,1,352.98,352.98,0,210.0,39,1,2011-11-10,2011-11-10,0,Europe,210.0,1.68
12618,Italy,2011-11-18,22,1,177.31,177.31,0,96.0,11,1,2011-11-18,2011-11-18,0,Europe,96.0,1.85
12619,Germany,2010-05-28,17,10,3781.38,378.14,0,3518.0,55,10,2010-05-28,2011-11-23,544,Europe,351.8,1.07
12620,France,2011-05-19,15,3,1339.41,446.47,0,1181.0,89,3,2011-05-19,2011-11-25,190,Europe,393.67,1.13
12621,Germany,2010-02-09,2,35,24311.2,694.61,0,13706.0,344,35,2010-02-09,2011-12-08,667,Europe,391.6,1.77
12622,Germany,2011-04-21,233,1,180.1,180.1,1,69.0,11,1,2011-04-21,2011-04-21,0,Europe,69.0,2.61
12623,Germany,2010-01-12,277,7,3747.84,535.41,1,1971.0,112,7,2010-01-12,2011-03-08,420,Europe,281.57,1.9
12624,France,2011-06-15,107,2,641.13,320.57,1,355.0,36,2,2011-06-15,2011-08-25,71,Europe,177.5,1.81
12625,Germany,2010-04-22,212,4,5164.88,1291.22,1,3309.0,144,4,2010-04-22,2011-05-12,385,Europe,827.25,1.56
12626,Germany,2011-01-17,24,9,6620.48,735.61,0,3453.0,232,9,2011-01-17,2011-11-16,303,Europe,383.67,1.92
12627,Germany,2011-07-22,11,7,4478.53,639.79,0,2752.0,162,7,2011-07-22,2011-11-29,130,Europe,393.14,1.63
12628,Germany,2011-10-06,5,3,786.46,262.15,0,448.0,34,3,2011-10-06,2011-12-05,60,Europe,149.33,1.76
12629,Sweden,2010-10-12,386,2,1558.22,779.11,1,722.0,40,2,2010-10-12,2010-11-19,38,Europe,361.0,2.16
12630,Finland,2011-10-27,10,2,1270.88,635.44,0,548.0,60,2,2011-10-27,2011-11-30,34,Europe,274.0,2.32
12631,Finland,2010-01-15,58,6,3481.57,580.26,0,1607.0,131,6,2010-01-15,2011-10-13,636,Europe,267.83,2.17
12632,Germany,2010-05-24,521,2,804.88,402.44,1,694.0,32,2,2010-05-24,2010-07-07,44,Europe,347.0,1.16
12633,Germany,2010-07-02,59,7,5678.16,811.17,0,3238.0,220,7,2010-07-02,2011-10-12,467,Europe,462.57,1.75
12634,USA,2010-06-09,536,2,490.0,245.0,1,337.0,20,2,2010-06-09,2010-06-22,13,North America,168.5,1.45
12635,Germany,2010-09-09,90,4,2930.41,732.6,0,1949.0,159,4,2010-09-09,2011-09-11,367,Europe,487.25,1.5
12636,USA,2009-12-01,739,1,141.0,141.0,1,1.0,1,1,2009-12-01,2009-12-01,0,North America,1.0,141.0
12637,France,2010-06-14,68,12,8283.81,690.32,0,4257.0,295,12,2010-06-14,2011-10-03,476,Europe,354.75,1.95
12638,Sweden,2010-03-10,34,2,921.49,460.75,0,663.0,47,2,2010-03-10,2011-11-06,606,Europe,331.5,1.39
12639,Sweden,2010-03-22,239,3,1312.37,437.46,1,631.0,58,3,2010-03-22,2011-04-15,389,Europe,210.33,2.08
12640,France,2011-09-19,24,3,1174.58,391.53,0,311.0,47,3,2011-09-19,2011-11-16,58,Europe,103.67,3.78
12641,Sweden,2011-08-16,116,1,185.9,185.9,1,72.0,10,1,2011-08-16,2011-08-16,0,Europe,72.0,2.58
12642,Germany,2011-08-24,26,3,1013.26,337.75,0,552.0,39,3,2011-08-24,2011-11-14,82,Europe,184.0,1.84
12643,France,2010-04-07,129,12,8304.82,692.07,0,4665.0,14,12,2010-04-07,2011-08-03,483,Europe,388.75,1.78
12644,Germany,2010-01-14,130,4,1918.49,479.62,0,1032.0,106,4,2010-01-14,2011-08-02,565,Europe,258.0,1.86
12645,Germany,2010-02-09,34,8,3539.3,442.41,0,2125.0,111,8,2010-02-09,2011-11-06,635,Europe,265.63,1.67
12646,USA,2011-10-21,5,2,1346.97,673.49,0,897.0,43,2,2011-10-21,2011-12-05,45,North America,448.5,1.5
12647,Germany,2010-01-13,23,36,16955.55,470.99,0,6633.0,240,36,2010-01-13,2011-11-17,673,Europe,184.25,2.56
12648,Germany,2010-01-07,155,4,1112.0,278.0,0,518.0,38,4,2010-01-07,2011-07-08,547,Europe,129.5,2.15
12649,Germany,2010-01-12,108,8,2294.65,286.83,0,1959.0,94,8,2010-01-12,2011-08-24,589,Europe,244.88,1.17
12650,France,2011-12-06,4,1,314.44,314.44,0,254.0,20,1,2011-12-06,2011-12-06,0,Europe,254.0,1.24
12651,France,2010-08-31,335,4,377.75,94.44,1,265.0,30,4,2010-08-31,2011-01-09,131,Europe,66.25,1.43
12652,France,2010-10-01,332,2,1017.03,508.52,1,536.0,51,2,2010-10-01,2011-01-12,103,Europe,268.0,1.9
12653,Israel,2010-07-01,149,3,4160.83,1386.94,0,1681.0,76,3,2010-07-01,2011-07-14,378,Middle East,560.33,2.48
12654,Germany,2011-02-17,11,5,601.98,120.4,0,264.0,31,5,2011-02-17,2011-11-29,285,Europe,52.8,2.28
12655,France,2010-10-12,424,1,261.35,261.35,1,80.0,16,1,2010-10-12,2010-10-12,0,Europe,80.0,3.27
12656,France,2010-05-26,18,8,6407.83,800.98,0,2860.0,174,8,2010-05-26,2011-11-22,545,Europe,357.5,2.24
12657,France,2011-09-22,12,4,1643.18,410.8,0,1044.0,35,4,2011-09-22,2011-11-28,67,Europe,261.0,1.57
12658,Germany,2011-11-21,19,1,686.05,686.05,0,320.0,36,1,2011-11-21,2011-11-21,0,Europe,320.0,2.14
12659,France,2011-11-10,30,1,91.68,91.68,0,105.0,5,1,2011-11-10,2011-11-10,0,Europe,105.0,0.87
12660,France,2011-11-28,12,1,245.1,245.1,0,127.0,13,1,2011-11-28,2011-11-28,0,Europe,127.0,1.93
12661,Sweden,2010-09-29,437,1,162.0,162.0,1,216.0,11,1,2010-09-29,2010-09-29,0,Europe,216.0,0.75
12662,Germany,2010-04-01,1,20,6726.54,336.33,0,3424.0,163,20,2010-04-01,2011-12-09,617,Europe,171.2,1.96
12663,Germany,2010-02-09,625,2,239.4,119.7,1,181.0,9,2,2010-02-09,2010-03-25,44,Europe,90.5,1.32
12664,Finland,2009-12-13,9,11,6070.04,551.82,0,1495.0,10,11,2009-12-13,2011-12-01,718,Europe,135.91,4.06
12665,Germany,2010-02-08,325,3,313.6,104.53,1,165.0,13,3,2010-02-08,2011-01-19,345,Europe,55.0,1.9
12666,Israel,2010-11-10,395,1,1248.42,1248.42,1,370.0,31,1,2010-11-10,2010-11-10,0,Middle East,370.0,3.37
12667,Finland,2011-10-12,59,1,620.13,620.13,0,395.0,33,1,2011-10-12,2011-10-12,0,Europe,395.0,1.57
12668,Germany,2010-01-31,12,10,11383.03,1138.3,0,5049.0,263,10,2010-01-31,2011-11-28,666,Europe,504.9,2.25
12669,France,2011-03-28,151,3,2744.03,914.68,0,1115.0,98,3,2011-03-28,2011-07-12,106,Europe,371.67,2.46
12670,France,2010-02-11,11,7,3760.29,537.18,0,1627.0,71,7,2010-02-11,2011-11-29,656,Europe,232.43,2.31
12671,Germany,2010-04-12,607,1,2622.48,2622.48,1,1459.0,44,1,2010-04-12,2010-04-12,0,Europe,1459.0,1.8
12672,France,2010-04-23,330,2,437.05,218.53,1,138.0,22,2,2010-04-23,2011-01-14,266,Europe,69.0,3.17
12673,Germany,2010-11-03,6,3,1230.02,410.01,0,700.0,68,3,2010-11-03,2011-12-04,396,Europe,233.33,1.76
12674,France,2011-05-16,39,4,1970.6,492.65,0,1133.0,52,4,2011-05-16,2011-11-01,169,Europe,283.25,1.74
12675,Italy,2010-05-10,554,2,957.25,478.63,1,336.0,111,2,2010-05-10,2010-06-04,25,Europe,168.0,2.85
12676,Sweden,2010-08-13,25,11,2843.09,258.46,0,1867.0,67,11,2010-08-13,2011-11-15,459,Europe,169.73,1.52
12677,France,2010-02-11,556,2,395.1,197.55,1,176.0,13,2,2010-02-11,2010-06-02,111,Europe,88.0,2.24
12678,France,2010-01-07,43,21,34281.18,1632.44,0,22372.0,199,21,2010-01-07,2011-10-28,659,Europe,1065.33,1.53
12679,France,2011-03-01,59,4,1113.02,278.26,0,554.0,43,4,2011-03-01,2011-10-12,225,Europe,138.5,2.01
12680,France,2011-08-18,1,4,880.81,220.2,0,444.0,33,4,2011-08-18,2011-12-09,113,Europe,111.0,1.98
12681,France,2009-12-13,15,45,29834.76,662.99,0,17011.0,459,45,2009-12-13,2011-11-25,712,Europe,378.02,1.75
12682,France,2009-12-01,4,52,22950.22,441.35,0,10522.0,327,52,2009-12-01,2011-12-06,735,Europe,202.35,2.18
12683,France,2009-12-13,5,21,11633.7,553.99,0,7019.0,236,21,2009-12-13,2011-12-05,722,Europe,334.24,1.66
12684,France,2011-05-10,8,7,2283.63,326.23,0,1985.0,61,7,2011-05-10,2011-12-02,206,Europe,283.57,1.15
12685,France,2011-09-07,29,6,2863.08,477.18,0,1523.0,117,6,2011-09-07,2011-11-11,65,Europe,253.83,1.88
12686,France,2010-12-03,372,1,89.14,89.14,1,107.0,7,1,2010-12-03,2010-12-03,0,Europe,107.0,0.83
12687,Sweden,2010-08-16,481,2,2138.91,1069.46,1,1403.0,126,2,2010-08-16,2010-08-16,0,Europe,701.5,1.52
12688,Israel,2011-08-18,114,1,4873.81,4873.81,1,3028.0,171,1,2011-08-18,2011-08-18,0,Middle East,3028.0,1.61
12689,France,2011-08-04,26,2,1247.61,623.81,0,628.0,57,2,2011-08-04,2011-11-14,102,Europe,314.0,1.99
12690,France,2011-05-18,206,1,389.01,389.01,1,106.0,16,1,2011-05-18,2011-05-18,0,Europe,106.0,3.67
12691,France,2010-10-15,29,7,1170.4,167.2,0,445.0,24,7,2010-10-15,2011-11-11,392,Europe,63.57,2.63
12692,France,2010-03-12,638,1,110.95,110.95,1,36.0,13,1,2010-03-12,2010-03-12,0,Europe,36.0,3.08
12693,Germany,2010-07-05,128,7,1703.02,243.29,0,536.0,63,7,2010-07-05,2011-08-04,395,Europe,76.57,3.18
12694,France,2010-10-14,71,3,1843.35,614.45,0,1355.0,69,3,2010-10-14,2011-09-30,351,Europe,451.67,1.36
12695,France,2010-02-12,8,7,1407.12,201.02,0,454.0,46,7,2010-02-12,2011-12-02,658,Europe,64.86,3.1
12696,Finland,2010-07-19,435,2,851.91,425.96,1,564.0,43,2,2010-07-19,2010-10-01,74,Europe,282.0,1.51
12697,Sweden,2011-06-23,29,3,957.59,319.2,0,508.0,37,3,2011-06-23,2011-11-11,141,Europe,169.33,1.89
12698,Germany,2010-04-28,591,1,339.75,339.75,1,111.0,16,1,2010-04-28,2010-04-28,0,Europe,111.0,3.06
12699,Germany,2010-10-18,418,1,638.11,638.11,1,373.0,41,1,2010-10-18,2010-10-18,0,Europe,373.0,1.71
12700,France,2011-05-08,8,4,4939.99,1235.0,0,2967.0,193,4,2011-05-08,2011-12-02,208,Europe,741.75,1.66
12701,Germany,2010-03-16,80,6,2446.41,407.74,0,1727.0,118,6,2010-03-16,2011-09-21,554,Europe,287.83,1.42
12702,Germany,2011-11-20,20,1,219.0,219.0,0,53.0,12,1,2011-11-20,2011-11-20,0,Europe,53.0,4.13
12703,Germany,2010-01-24,72,4,1006.53,251.63,0,595.0,56,4,2010-01-24,2011-09-29,613,Europe,148.75,1.69
12704,Finland,2011-06-23,8,8,2340.84,292.61,0,1006.0,64,8,2011-06-23,2011-12-02,162,Europe,125.75,2.33
12705,Germany,2010-06-24,16,14,11762.1,840.15,0,7188.0,320,14,2010-06-24,2011-11-24,518,Europe,513.43,1.64
12707,France,2011-02-21,292,1,603.42,603.42,1,256.0,33,1,2011-02-21,2011-02-21,0,Europe,256.0,2.36
12708,Germany,2009-12-18,30,18,5117.66,284.31,0,2432.0,130,18,2009-12-18,2011-11-10,692,Europe,135.11,2.1
12709,Germany,2009-12-09,16,34,30291.76,890.93,0,13772.0,189,34,2009-12-09,2011-11-24,715,Europe,405.06,2.2
12710,Germany,2011-05-22,97,3,1149.02,383.01,0,851.0,75,3,2011-05-22,2011-09-04,105,Europe,283.67,1.35
12711,Germany,2010-02-01,612,2,1339.05,669.53,1,770.0,56,2,2010-02-01,2010-04-07,65,Europe,385.0,1.74
12712,Germany,2009-12-09,29,21,6723.03,320.14,0,2205.0,126,21,2009-12-09,2011-11-11,702,Europe,105.0,3.05
12713,Germany,2011-12-09,1,1,848.55,848.55,0,508.0,38,1,2011-12-09,2011-12-09,0,Europe,508.0,1.67
12714,France,2009-12-04,10,12,14093.71,1174.48,0,8774.0,436,12,2009-12-04,2011-11-30,726,Europe,731.17,1.61
12715,Sweden,2011-08-25,107,1,343.36,343.36,1,192.0,20,1,2011-08-25,2011-08-25,0,Europe,192.0,1.79
12716,France,2011-07-29,4,2,1053.49,526.75,0,708.0,60,2,2011-07-29,2011-12-06,130,Europe,354.0,1.49
12717,Greece,2010-04-28,152,3,1308.91,436.3,0,600.0,60,3,2010-04-28,2011-07-11,439,Europe,200.0,2.18
12718,France,2011-09-29,72,1,238.25,238.25,0,203.0,19,1,2011-09-29,2011-09-29,0,Europe,203.0,1.17
12719,France,2011-10-05,6,2,644.95,322.48,0,374.0,34,2,2011-10-05,2011-12-04,60,Europe,187.0,1.72
12720,Germany,2010-07-21,3,30,7787.28,259.58,0,6018.0,262,30,2010-07-21,2011-12-07,504,Europe,200.6,1.29
12721,France,2010-08-25,32,8,4013.08,501.64,0,2655.0,183,8,2010-08-25,2011-11-08,440,Europe,331.88,1.51
12722,France,2011-07-12,86,4,997.63,249.41,0,566.0,50,4,2011-07-12,2011-09-15,65,Europe,141.5,1.76
12723,France,2011-10-05,4,5,725.07,145.01,0,434.0,53,5,2011-10-05,2011-12-06,62,Europe,86.8,1.67
12724,France,2010-06-22,6,7,2317.52,331.07,0,1379.0,94,7,2010-06-22,2011-12-04,530,Europe,197.0,1.68
12725,Italy,2010-05-04,372,4,2266.76,566.69,1,1142.0,92,4,2010-05-04,2010-12-03,213,Europe,285.5,1.98
12726,France,2010-03-25,29,11,4014.6,364.96,0,4618.0,63,11,2010-03-25,2011-11-11,596,Europe,419.82,0.87
12727,France,2010-02-23,11,10,5679.53,567.95,0,2832.0,132,10,2010-02-23,2011-11-29,644,Europe,283.2,2.01
12728,France,2010-11-21,72,5,1070.17,214.03,0,543.0,48,5,2010-11-21,2011-09-29,312,Europe,108.6,1.97
12729,France,2011-08-18,114,1,453.01,453.01,1,233.0,26,1,2011-08-18,2011-08-18,0,Europe,233.0,1.94
12730,Germany,2010-07-06,522,1,829.25,829.25,1,234.0,47,1,2010-07-06,2010-07-06,0,Europe,234.0,3.54
12731,France,2010-03-02,24,17,25775.71,1516.22,0,11641.0,137,17,2010-03-02,2011-11-16,624,Europe,684.76,2.21
12732,France,2011-06-13,180,1,236.26,236.26,1,111.0,12,1,2011-06-13,2011-06-13,0,Europe,111.0,2.13
12733,USA,2010-01-19,235,4,2424.87,606.22,1,896.0,117,4,2010-01-19,2011-04-19,455,North America,224.0,2.71
12734,France,2010-11-12,353,3,639.65,213.22,1,265.0,17,3,2010-11-12,2010-12-22,40,Europe,88.33,2.41
12735,France,2011-01-06,316,2,779.57,389.79,1,368.0,38,2,2011-01-06,2011-01-28,22,Europe,184.0,2.12
12736,France,2011-01-11,333,1,234.0,234.0,1,173.0,4,1,2011-01-11,2011-01-11,0,Europe,173.0,1.35
12737,France,2010-07-29,499,2,3710.5,1855.25,1,2.0,2,2,2010-07-29,2010-07-29,0,Europe,1.0,1855.25
12738,Germany,2010-12-02,373,1,155.35,155.35,1,148.0,11,1,2010-12-02,2010-12-02,0,Europe,148.0,1.05
12739,United Arab Emirates,2010-11-10,79,4,2726.73,681.68,0,951.0,85,4,2010-11-10,2011-09-22,316,Middle East,237.75,2.87
12740,France,2011-10-07,64,1,427.6,427.6,0,342.0,27,1,2011-10-07,2011-10-07,0,Europe,342.0,1.25
12741,USA,2010-06-24,530,2,406.07,203.04,1,214.0,16,2,2010-06-24,2010-06-28,4,North America,107.0,1.9
12742,United Arab Emirates,2010-03-24,626,1,1201.52,1201.52,1,1359.0,67,1,2010-03-24,2010-03-24,0,Middle East,1359.0,0.88
12743,Unspecified,2011-07-28,135,2,540.13,270.07,1,315.0,114,2,2011-07-28,2011-07-28,0,Other,157.5,1.71
12744,Singapore,2010-04-27,52,11,25317.06,2301.55,0,6994.0,245,11,2010-04-27,2011-10-19,540,Asia,635.82,3.62
12745,United Kingdom,2010-01-26,487,3,925.41,308.47,1,468.0,21,3,2010-01-26,2010-08-10,196,Europe,156.0,1.98
12746,United Kingdom,2010-06-17,541,1,254.55,254.55,1,97.0,17,1,2010-06-17,2010-06-17,0,Europe,97.0,2.62
12747,United Kingdom,2009-12-07,3,26,8898.48,342.25,0,2640.0,85,26,2009-12-07,2011-12-07,730,Europe,101.54,3.37
12748,United Kingdom,2009-12-04,1,336,53539.64,159.34,0,37109.0,2286,336,2009-12-04,2011-12-09,735,Europe,110.44,1.44
12749,United Kingdom,2010-07-06,4,9,6897.36,766.37,0,2360.0,260,9,2010-07-06,2011-12-06,518,Europe,262.22,2.92
12750,Poland,2011-08-03,129,1,275.88,275.88,1,137.0,15,1,2011-08-03,2011-08-03,0,Europe,137.0,2.01
12751,Brazil,2010-09-21,445,1,268.27,268.27,1,189.0,61,1,2010-09-21,2010-09-21,0,South America,189.0,1.42
12752,Norway,2011-09-19,82,1,4366.78,4366.78,0,2262.0,53,1,2011-09-19,2011-09-19,0,Europe,2262.0,1.93
12753,Japan,2010-12-12,23,6,21429.39,3571.57,0,11421.0,132,6,2010-12-12,2011-11-17,340,Asia,1903.5,1.88
12754,Japan,2011-02-04,236,3,3010.74,1003.58,1,6481.0,49,3,2011-02-04,2011-04-18,73,Asia,2160.33,0.46
12755,Japan,2010-01-15,281,11,5236.26,476.02,1,2293.0,34,11,2010-01-15,2011-03-04,413,Asia,208.45,2.28
12756,Japan,2011-09-14,87,1,112.08,112.08,0,144.0,4,1,2011-09-14,2011-09-14,0,Asia,144.0,0.78
12757,Portugal,2011-05-12,16,13,7834.65,602.67,0,2395.0,237,13,2011-05-12,2011-11-24,196,Europe,184.23,3.27
12758,Portugal,2009-12-01,117,7,9903.24,1414.75,0,6155.0,187,7,2009-12-01,2011-08-15,622,Europe,879.29,1.61
12759,Netherlands,2009-12-04,53,8,5020.74,627.59,0,3202.0,206,8,2009-12-04,2011-10-18,683,Europe,400.25,1.57
12760,Netherlands,2010-09-10,456,1,347.8,347.8,1,198.0,21,1,2010-09-10,2010-09-10,0,Europe,198.0,1.76
12761,Netherlands,2010-09-01,458,2,782.95,391.48,1,281.0,27,2,2010-09-01,2010-09-08,7,Europe,140.5,2.79
12762,Portugal,2011-11-14,8,2,1898.52,949.26,0,1227.0,62,2,2011-11-14,2011-12-02,18,Europe,613.5,1.55
12763,Japan,2010-12-05,139,2,494.08,247.04,1,316.0,16,2,2010-12-05,2011-07-24,231,Asia,158.0,1.56
12764,Lebanon,2011-01-27,317,1,1693.88,1693.88,1,386.0,45,1,2011-01-27,2011-01-27,0,Middle East,386.0,4.39
12765,Netherlands,2010-03-08,473,6,1404.58,234.1,1,1009.0,49,6,2010-03-08,2010-08-24,169,Europe,168.17,1.39
12766,Portugal,2010-10-28,4,9,8918.99,991.0,0,5022.0,253,9,2010-10-28,2011-12-06,404,Europe,558.0,1.78
12767,Korea,2010-11-29,376,1,949.82,949.82,1,598.0,43,1,2010-11-29,2010-11-29,0,Other,598.0,1.59
12768,Korea,2010-09-15,451,1,168.69,168.69,1,102.0,10,1,2010-09-15,2010-09-15,0,Other,102.0,1.65
12769,Brazil,2011-04-15,239,1,1143.6,1143.6,1,356.0,32,1,2011-04-15,2011-04-15,0,South America,356.0,3.21
12770,Japan,2010-09-09,211,2,3246.45,1623.23,1,1843.0,19,2,2010-09-09,2011-05-13,246,Asia,921.5,1.76
